dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
AHAB,21,2,0.241273128720193,-0.061808744777663,0.457402929800896,0.395594185023233,-0.0519480519480502,1.85714285714286
AHAB,21,1,0.728871248925183,-0.128494584000441,1.16019160565281,1.03169702165236,-0.0519480519480502,1.85714285714286
AHAB,22,2,0.102188664865354,0.032369916892009,0.13688264534754,0.169252562239549,1.4,1.73333333333333
AHAB,22,1,0.490508045368077,-0.206748826174108,0.812954876394239,0.606206050220131,1.4,1.73333333333333
AHAB,23,2,0.267984437298341,0.104968304620298,0.372104318832916,0.477072623453214,0.81428571428571,2.6
AHAB,23,1,0.817531383485257,0.0375152135664655,1.35975865617166,1.39727386973813,0.81428571428571,2.6
AHAB,24,2,0.163898111525916,0.0238862044121357,0.227952230473731,0.251838434885866,0.29230769230769,2.49230769230769
AHAB,24,1,0.435233730800007,-0.112090756172092,1.03905814221987,0.926967386047778,0.29230769230769,2.49230769230769
AHAB,25,2,0.0699565787714708,0.175712000618857,0.331058940316112,0.50677094093497,0.73333333333333,1.77619047619047
AHAB,25,1,0.310123242999578,0.138286700189796,1.14278223946912,1.28106893965892,0.73333333333333,1.77619047619047
AHAB,26,2,0.21071419737741,0.0269408481601001,0.329620949277476,0.356561797437576,0.28571428571429,2.21428571428571
AHAB,26,1,0.40209265582352,-0.156658828973685,1.20595707827329,1.0492982492996,0.28571428571429,2.21428571428571
AHAB,27,2,0.0677102409293836,0.0231123257263937,0.132264075620032,0.155376401346426,-0.18571428571429,1.6
AHAB,27,1,0.328019037390337,-0.102306880271053,0.44345417651055,0.341147296239497,-0.18571428571429,1.6
AHAB,28,2,0.232472444406402,0.0646252566864011,0.389789292749224,0.454414549435625,0.18461538461538,2.31794871794871
AHAB,28,1,0.590078708528852,-0.149135411943506,1.37105642156913,1.22192100962562,0.18461538461538,2.31794871794871
AHAB,29,2,0.285277153556514,-0.0097777534423079,0.306878664903592,0.297100911461284,0.66666666666667,2
AHAB,29,1,0.466839527862139,-0.127465978557542,1.038731369461,0.911265390903459,0.66666666666667,2
AHAB,30,2,0.0409878233423863,-0.100133505140801,-0.145955724646324,-0.246089229787125,1.10952380952381,3.33333333333334
AHAB,30,1,0.0931768333479492,-0.05279334493918,0.678604729821895,0.625811384882715,1.10952380952381,3.33333333333334
AHAB,31,2,0.0223643096375252,0.133812577879823,0.225006749432783,0.358819327312606,1.92857142857143,3.63186813186814
AHAB,31,1,0.321133219840335,-0.0328761470084522,1.07452001751349,1.04164387050504,1.92857142857143,3.63186813186814
AHAB,32,2,0.174060709131429,0.178954812315967,0.340306946226535,0.519261758542502,0.2,0.8
AHAB,32,1,0.507177694815401,0.159937585437542,1.16675129681777,1.32668888225531,0.2,0.8
AHAB,33,2,0.227261401461261,0.10105661447731,0.235805325090657,0.336861939567967,2.16483516483517,2.32380952380953
AHAB,33,1,0.425040079023097,-0.203699412822831,1.79501319872776,1.59131378590493,2.16483516483517,2.32380952380953
