dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
PIP,115,1,0.147630708094792,-0.160055060415304,0.181694720869094,0.0216396604537893,0,1.63636363636364
PIP,115,2,0.203198380165772,-0.189892326531549,0.468324152136352,0.278431825604802,0,1.63636363636364
PIP,116,1,0.0824233597449757,-0.094955341295845,0.660004570343428,0.565049229047583,1,2.93333333333333
PIP,116,2,0.0895300733226264,-0.232756856424167,1.89218662839942,1.65942977197525,1,2.93333333333333
PIP,117,1,-0.086749295605671,0.198043619084767,0.316603667320101,0.514647286404868,0.23589743589744,2.76923076923077
PIP,117,2,-0.0766826436494818,0.246764185330027,0.536894604654102,0.783658789984129,0.23589743589744,2.76923076923077
PIP,118,1,0.0329708177722665,0.113150437731168,0.186317461557716,0.299467899288885,0.66666666666667,1.06666666666667
PIP,118,2,0.236667489630313,-0.107362694634621,1.24757410124644,1.14021140661182,0.66666666666667,1.06666666666667
PIP,119,1,0.175112296711914,0.103777064024813,0.499759130760583,0.603536194785395,1.71428571428571,3.64285714285714
PIP,119,2,0.246244057466024,-0.0720326197118354,1.86679796244718,1.79476534273535,1.71428571428571,3.64285714285714
PIP,120,1,0.209498979279854,-0.0766303620789928,0.824065618466703,0.74743525638771,0.13809523809524,2.07142857142857
PIP,120,2,0.271116822626862,-0.158997108229802,1.74789927502954,1.58890216679974,0.13809523809524,2.07142857142857
PIP,121,1,-0.06222848540566,0.14810307766758,0.430887122958302,0.578990200625882,0.6,2.13333333333333
